"Date","Occurences"
"2020-11-26","0"
"2020-11-25","0"
"2020-11-25","3"
"2020-11-25","0"
"2020-11-25","0"
"2020-11-25","0"
"2020-11-25","2"
"2020-11-25","0"
"2020-11-24","0"
"2020-11-24","1"
"2020-11-24","0"
"2020-11-24","1"
"2020-11-24","0"
"2020-11-24","0"
"2020-11-24","0"
"2020-11-23","2"
"2020-11-23","0"
"2020-11-23","0"
"2020-11-23","0"
"2020-11-23","0"
"2020-11-23","0"
"2020-11-23","0"
"2020-11-20","0"
"2020-11-19","0"
"2020-11-19","0"
"2020-11-19","0"
"2020-11-19","0"
"2020-11-18","0"
"2020-11-18","0"
"2020-11-18","3"
"2020-11-18","0"
"2020-11-18","0"
"2020-11-18","1"
"2020-11-17","0"
"2020-11-17","0"
"2020-11-17","1"
"2020-11-17","0"
"2020-11-17","0"
"2020-11-17","0"
"2020-11-17","0"
"2020-11-16","2"
"2020-11-16","5"
"2020-11-16","0"
"2020-11-16","0"
"2020-11-16","1"
"2020-11-16","0"
"2020-11-16","0"
"2020-11-16","0"
"2020-11-16","0"
"2020-11-16","1"
"2020-11-16","0"
"2020-11-15","0"
"2020-11-15","1"
"2020-11-13","0"
"2020-11-13","0"
"2020-11-13","0"
"2020-11-13","1"
"2020-11-12","0"
"2020-11-12","0"
"2020-11-12","1"
"2020-11-12","1"
"2020-11-12","0"
"2020-11-12","0"
"2020-11-11","0"
"2020-11-10","0"
"2020-11-10","1"
"2020-11-10","1"
"2020-11-10","0"
"2020-11-10","0"
"2020-11-10","0"
"2020-11-10","0"
"2020-11-10","3"
"2020-11-9","4"
"2020-11-9","0"
"2020-11-9","0"
"2020-11-9","1"
"2020-11-9","0"
"2020-11-9","0"
"2020-11-9","0"
"2020-11-7","0"
"2020-11-7","0"
"2020-11-6","0"
"2020-11-6","0"
"2020-11-6","0"
"2020-11-6","0"
"2020-11-6","0"
"2020-11-6","2"
"2020-11-5","0"
"2020-11-5","2"
"2020-11-5","0"
"2020-11-5","3"
"2020-11-5","0"
"2020-11-5","1"
"2020-11-5","0"
"2020-11-5","0"
"2020-11-4","1"
"2020-11-4","0"
"2020-11-4","0"
"2020-11-4","1"
"2020-11-3","3"
"2020-11-3","0"
"2020-11-3","0"
"2020-11-3","0"
"2020-11-3","0"
"2020-11-3","0"
"2020-11-3","0"
"2020-11-2","3"
"2020-11-2","2"
"2020-11-2","0"
"2020-11-2","1"
"2020-11-1","1"
"2020-11-1","0"
"2020-10-30","0"
"2020-10-30","0"
"2020-10-30","0"
"2020-10-30","1"
"2020-10-30","2"
"2020-10-29","0"
"2020-10-29","0"
"2020-10-29","1"
"2020-10-29","3"
"2020-10-29","3"
"2020-10-29","0"
"2020-10-28","0"
"2020-10-28","3"
"2020-10-28","0"
"2020-10-28","0"
"2020-10-28","0"
"2020-10-28","2"
"2020-10-28","4"
"2020-10-27","0"
"2020-10-27","1"
"2020-10-27","0"
"2020-10-27","0"
"2020-10-27","0"
"2020-10-26","0"
"2020-10-26","0"
"2020-10-26","0"
"2020-10-26","3"
"2020-10-26","0"
"2020-10-26","0"
"2020-10-26","0"
"2020-10-26","0"
"2020-10-25","0"
"2020-10-23","0"
"2020-10-23","0"
"2020-10-23","1"
"2020-10-23","0"
"2020-10-22","1"
"2020-10-22","3"
"2020-10-22","0"
"2020-10-22","0"
"2020-10-22","1"
"2020-10-22","0"
"2020-10-22","0"
"2020-10-21","2"
"2020-10-21","0"
"2020-10-21","2"
"2020-10-21","0"
"2020-10-21","0"
"2020-10-21","1"
"2020-10-21","0"
"2020-10-20","0"
"2020-10-20","0"
"2020-10-20","0"
"2020-10-20","1"
"2020-10-20","1"
"2020-10-19","0"
"2020-10-19","1"
"2020-10-19","0"
"2020-10-18","0"
"2020-10-18","0"
"2020-10-16","1"
"2020-10-16","0"
"2020-10-16","0"
"2020-10-16","0"
"2020-10-16","0"
"2020-10-15","1"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","1"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-15","0"
"2020-10-14","3"
"2020-10-14","0"
"2020-10-14","1"
"2020-10-14","0"
"2020-10-14","1"
"2020-10-14","0"
"2020-10-14","0"
"2020-10-14","1"
"2020-10-14","0"
"2020-10-14","4"
"2020-10-14","0"
"2020-10-13","0"
"2020-10-13","1"
"2020-10-13","0"
"2020-10-13","2"
"2020-10-12","2"
"2020-10-12","0"
"2020-10-12","1"
"2020-10-12","0"
"2020-10-12","0"
"2020-10-12","1"
"2020-10-12","3"
"2020-10-12","4"
"2020-10-9","0"
"2020-10-9","1"
"2020-10-9","0"
"2020-10-9","0"
"2020-10-8","0"
"2020-10-8","0"
"2020-10-8","0"
"2020-10-8","0"
"2020-10-8","0"
"2020-10-8","0"
"2020-10-8","2"
"2020-10-8","2"
"2020-10-8","2"
"2020-10-8","1"
"2020-10-7","3"
"2020-10-7","1"
"2020-10-7","0"
"2020-10-7","1"
"2020-10-7","1"
"2020-10-7","0"
"2020-10-6","0"
"2020-10-6","0"
"2020-10-6","3"
"2020-10-6","2"
"2020-10-6","0"
"2020-10-6","0"
"2020-10-6","1"
"2020-10-6","1"
"2020-10-5","1"
"2020-10-5","0"
"2020-10-5","3"
"2020-10-5","2"
"2020-10-5","0"
"2020-10-5","0"
"2020-10-5","4"
"2020-10-5","3"
"2020-10-4","0"
"2020-10-4","0"
"2020-10-3","2"
"2020-10-2","0"
"2020-10-1","0"
"2020-10-1","0"
"2020-10-1","0"
"2020-10-1","3"
"2020-10-1","0"
"2020-10-1","0"
"2020-09-30","5"
"2020-09-30","0"
"2020-09-30","0"
"2020-09-30","0"
"2020-09-30","0"
"2020-09-30","2"
"2020-09-30","0"
"2020-09-29","0"
"2020-09-29","0"
"2020-09-29","0"
"2020-09-29","2"
"2020-09-29","0"
"2020-09-29","1"
"2020-09-29","0"
"2020-09-29","3"
"2020-09-29","2"
"2020-09-29","3"
"2020-09-29","1"
"2020-09-28","2"
"2020-09-28","7"
"2020-09-28","2"
"2020-09-28","3"
"2020-09-28","1"
"2020-09-28","1"
"2020-09-28","1"
"2020-09-28","0"
"2020-09-28","1"
"2020-09-28","2"
"2020-09-28","3"
"2020-09-28","3"
"2020-09-28","3"
"2020-09-28","3"
"2020-09-28","3"
"2020-09-28","0"
"2020-09-28","2"
"2020-09-28","2"
"2020-09-28","4"
"2020-09-28","0"
"2020-09-28","0"
"2020-09-28","0"
"2020-09-28","1"
"2020-09-28","6"
"2020-09-28","4"
"2020-09-28","1"
"2020-09-28","4"
"2020-09-28","0"
"2020-09-28","7"
"2020-09-28","3"
"2020-09-27","0"
"2020-09-25","0"
"2020-09-25","0"
"2020-09-25","0"
"2020-09-25","0"
"2020-09-25","0"
"2020-09-25","0"
"2020-09-25","3"
"2020-09-24","0"
"2020-09-24","1"
"2020-09-24","0"
"2020-09-24","0"
"2020-09-24","0"
"2020-09-24","2"
"2020-09-23","0"
"2020-09-23","0"
"2020-09-23","2"
"2020-09-23","0"
"2020-09-23","1"
"2020-09-23","4"
"2020-09-22","0"
"2020-09-22","0"
"2020-09-22","1"
"2020-09-22","0"
"2020-09-22","0"
"2020-09-22","0"
"2020-09-22","2"
"2020-09-22","1"
"2020-09-22","0"
"2020-09-22","0"
"2020-09-21","0"
"2020-09-21","0"
"2020-09-21","0"
"2020-09-21","2"
"2020-09-21","3"
"2020-09-21","0"
"2020-09-20","0"
"2020-09-20","0"
"2020-09-20","0"
"2020-09-18","0"
"2020-09-18","0"
"2020-09-18","0"
"2020-09-18","0"
"2020-09-17","0"
"2020-09-17","0"
"2020-09-17","6"
"2020-09-17","0"
"2020-09-17","0"
"2020-09-17","0"
"2020-09-16","3"
"2020-09-16","0"
"2020-09-16","0"
"2020-09-16","0"
"2020-09-16","0"
"2020-09-16","2"
"2020-09-16","0"
"2020-09-15","0"
"2020-09-15","0"
"2020-09-15","0"
"2020-09-15","0"
"2020-09-15","1"
"2020-09-15","1"
"2020-09-14","0"
"2020-09-14","1"
"2020-09-14","0"
"2020-09-14","1"
"2020-09-13","0"
"2020-09-13","0"
"2020-09-11","0"
"2020-09-11","0"
"2020-09-11","0"
"2020-09-11","0"
"2020-09-10","0"
"2020-09-10","1"
"2020-09-10","1"
"2020-09-10","0"
"2020-09-10","0"
"2020-09-10","0"
"2020-09-9","0"
"2020-09-9","0"
"2020-09-9","1"
"2020-09-9","5"
"2020-09-9","0"
"2020-09-9","0"
"2020-09-9","0"
"2020-09-9","2"
"2020-09-8","0"
"2020-09-8","0"
"2020-09-8","0"
"2020-09-8","0"
"2020-09-8","0"
"2020-09-8","0"
"2020-09-8","1"
"2020-09-8","1"
"2020-09-8","2"
"2020-09-8","0"
"2020-09-7","0"
"2020-09-7","0"
"2020-09-7","2"
"2020-09-7","1"
"2020-09-7","3"
"2020-09-6","1"
"2020-09-6","0"
"2020-09-4","0"
"2020-09-4","0"
"2020-09-4","0"
"2020-09-3","1"
"2020-09-3","1"
"2020-09-3","0"
"2020-09-3","0"
"2020-09-3","0"
"2020-09-3","0"
"2020-09-3","1"
"2020-09-3","0"
"2020-09-3","1"
"2020-09-2","0"
"2020-09-2","0"
"2020-09-2","0"
"2020-09-2","0"
"2020-09-2","0"
"2020-09-2","2"
"2020-09-2","0"
"2020-09-1","0"
"2020-09-1","0"
"2020-09-1","0"
"2020-09-1","0"
"2020-08-31","0"
"2020-08-31","1"
"2020-08-31","0"
"2020-08-31","0"
"2020-08-31","0"
"2020-08-31","0"
"2020-08-30","3"
"2020-08-28","0"
"2020-08-28","0"
"2020-08-27","1"
"2020-08-27","0"
"2020-08-27","0"
"2020-08-27","0"
"2020-08-27","0"
"2020-08-26","0"
"2020-08-26","0"
"2020-08-26","0"
"2020-08-26","0"
"2020-08-26","1"
"2020-08-26","0"
"2020-08-25","4"
"2020-08-24","0"
"2020-08-24","4"
"2020-08-24","4"
"2020-08-23","0"
"2020-08-21","0"
"2020-08-21","2"
"2020-08-20","0"
"2020-08-20","0"
"2020-08-18","0"
"2020-08-18","0"
"2020-08-18","1"
"2020-08-18","0"
"2020-08-18","0"
"2020-08-17","0"
"2020-08-17","0"
"2020-08-17","0"
"2020-08-14","0"
"2020-08-13","0"
"2020-08-13","0"
"2020-08-13","0"
"2020-08-13","0"
"2020-08-13","0"
"2020-08-12","0"
"2020-08-12","0"
"2020-08-11","0"
"2020-08-11","0"
"2020-08-11","0"
"2020-08-10","0"
"2020-08-10","0"
"2020-08-10","1"
"2020-08-7","0"
"2020-08-7","0"
"2020-08-7","1"
"2020-08-7","4"
"2020-08-7","0"
"2020-08-7","0"
"2020-08-6","0"
"2020-08-6","1"
"2020-08-6","0"
"2020-08-6","0"
"2020-08-6","0"
"2020-08-5","0"
"2020-08-5","0"
"2020-08-5","0"
"2020-08-5","0"
"2020-08-5","0"
"2020-08-5","1"
"2020-08-4","1"
"2020-08-4","0"
"2020-08-4","0"
"2020-08-4","3"
"2020-08-4","0"
"2020-08-3","0"
"2020-08-3","0"
"2020-07-31","0"
"2020-07-31","0"
"2020-07-31","2"
"2020-07-31","0"
"2020-07-31","0"
"2020-07-30","1"
"2020-07-30","0"
"2020-07-29","1"
"2020-07-29","1"
"2020-07-29","0"
"2020-07-29","0"
"2020-07-29","1"
"2020-07-28","1"
"2020-07-28","0"
"2020-07-27","0"
"2020-07-27","0"
"2020-07-27","0"
"2020-07-27","0"
"2020-07-26","0"
"2020-07-25","0"
"2020-07-24","0"
"2020-07-24","0"
"2020-07-24","0"
"2020-07-24","0"
"2020-07-23","0"
"2020-07-23","0"
"2020-07-23","0"
"2020-07-23","2"
"2020-07-23","1"
"2020-07-23","0"
"2020-07-22","0"
"2020-07-22","0"
"2020-07-22","0"
"2020-07-22","1"
"2020-07-22","0"
"2020-07-22","0"
"2020-07-22","0"
"2020-07-21","0"
"2020-07-21","0"
"2020-07-21","0"
"2020-07-21","0"
"2020-07-21","0"
"2020-07-21","0"
"2020-07-20","1"
"2020-07-20","0"
"2020-07-20","0"
"2020-07-20","0"
"2020-07-19","0"
"2020-07-18","0"
"2020-07-17","0"
"2020-07-17","0"
"2020-07-17","0"
"2020-07-16","0"
"2020-07-16","0"
"2020-07-16","0"
"2020-07-16","1"
"2020-07-16","0"
"2020-07-16","0"
"2020-07-16","0"
"2020-07-16","0"
"2020-07-16","1"
"2020-07-16","1"
"2020-07-15","6"
"2020-07-15","0"
"2020-07-14","0"
"2020-07-14","0"
"2020-07-14","0"
"2020-07-13","0"
"2020-07-13","0"
"2020-07-13","0"
"2020-07-13","0"
"2020-07-11","0"
"2020-07-10","4"
"2020-07-10","0"
"2020-07-10","0"
"2020-07-10","6"
"2020-07-10","0"
"2020-07-10","1"
"2020-07-9","0"
"2020-07-9","0"
"2020-07-9","5"
"2020-07-9","0"
"2020-07-9","0"
"2020-07-9","0"
"2020-07-9","0"
"2020-07-8","1"
"2020-07-8","0"
"2020-07-8","0"
"2020-07-8","1"
"2020-07-8","0"
"2020-07-7","0"
"2020-07-7","1"
"2020-07-7","0"
"2020-07-7","0"
"2020-07-7","1"
"2020-07-6","7"
"2020-07-5","0"
"2020-07-5","1"
"2020-07-5","0"
"2020-07-4","0"
"2020-07-3","0"
"2020-07-3","3"
"2020-07-3","3"
"2020-07-3","0"
"2020-07-2","0"
"2020-07-2","0"
"2020-07-2","0"
"2020-07-2","0"
"2020-07-2","0"
"2020-07-2","0"
"2020-07-1","0"
"2020-07-1","0"
"2020-07-1","1"
"2020-07-1","0"
"2020-07-1","1"
"2020-06-30","0"
"2020-06-30","2"
"2020-06-30","1"
"2020-06-30","1"
"2020-06-30","0"
"2020-06-30","1"
"2020-06-30","2"
"2020-06-30","2"
"2020-06-30","0"
"2020-06-30","0"
"2020-06-29","0"
"2020-06-29","1"
"2020-06-29","0"
"2020-06-28","2"
"2020-06-28","0"
"2020-06-26","0"
"2020-06-26","0"
"2020-06-26","0"
"2020-06-26","3"
"2020-06-25","0"
"2020-06-25","1"
"2020-06-25","0"
"2020-06-25","1"
"2020-06-24","0"
"2020-06-24","0"
"2020-06-24","0"
"2020-06-24","4"
"2020-06-24","0"
"2020-06-24","3"
"2020-06-24","0"
"2020-06-24","1"
"2020-06-23","0"
"2020-06-23","0"
"2020-06-23","0"
"2020-06-23","0"
"2020-06-23","0"
"2020-06-23","0"
"2020-06-23","2"
"2020-06-22","0"
"2020-06-22","0"
"2020-06-22","0"
"2020-06-21","0"
"2020-06-21","0"
"2020-06-21","0"
"2020-06-19","0"
"2020-06-19","0"
"2020-06-19","0"
"2020-06-18","3"
"2020-06-18","0"
"2020-06-18","0"
"2020-06-18","0"
"2020-06-18","3"
"2020-06-17","2"
"2020-06-17","0"
"2020-06-17","0"
"2020-06-17","0"
"2020-06-16","0"
"2020-06-16","0"
"2020-06-16","2"
"2020-06-16","0"
"2020-06-16","0"
"2020-06-15","0"
"2020-06-15","0"
"2020-06-14","0"
"2020-06-12","0"
"2020-06-12","3"
"2020-06-12","1"
"2020-06-12","0"
"2020-06-12","0"
"2020-06-11","0"
"2020-06-11","0"
"2020-06-11","3"
"2020-06-11","1"
"2020-06-11","0"
"2020-06-11","1"
"2020-06-10","3"
"2020-06-10","0"
"2020-06-10","0"
"2020-06-10","1"
"2020-06-10","0"
"2020-06-10","1"
"2020-06-10","0"
"2020-06-10","0"
"2020-06-9","0"
"2020-06-9","0"
"2020-06-9","1"
"2020-06-9","2"
"2020-06-9","0"
"2020-06-9","0"
"2020-06-9","0"
"2020-06-8","0"
"2020-06-8","0"
"2020-06-8","1"
"2020-06-7","0"
"2020-06-7","1"
"2020-06-7","0"
"2020-06-7","0"
"2020-06-5","0"
"2020-06-5","0"
"2020-06-4","0"
"2020-06-4","0"
"2020-06-4","0"
"2020-06-4","2"
"2020-06-4","0"
"2020-06-4","1"
"2020-06-4","0"
"2020-06-4","2"
"2020-06-4","0"
"2020-06-4","0"
"2020-06-4","1"
"2020-06-4","0"
"2020-06-3","0"
"2020-06-3","0"
"2020-06-3","1"
"2020-06-2","4"
"2020-06-2","2"
"2020-06-2","2"
"2020-06-2","0"
"2020-06-2","0"
"2020-06-2","0"
"2020-06-2","0"
"2020-06-2","0"
"2020-06-2","1"
"2020-06-1","0"
"2020-06-1","0"
"2020-06-1","3"
"2020-06-1","0"
"2020-05-31","0"
"2020-05-29","0"
"2020-05-29","0"
"2020-05-29","0"
"2020-05-28","0"
"2020-05-28","0"
"2020-05-28","0"
"2020-05-28","0"
"2020-05-28","3"
"2020-05-28","0"
"2020-05-28","0"
"2020-05-28","1"
"2020-05-28","0"
"2020-05-27","0"
"2020-05-27","1"
"2020-05-27","0"
"2020-05-27","3"
"2020-05-27","5"
"2020-05-27","3"
"2020-05-26","0"
"2020-05-26","1"
"2020-05-26","1"
"2020-05-26","0"
"2020-05-26","1"
"2020-05-26","1"
"2020-05-25","0"
"2020-05-25","1"
"2020-05-25","0"
"2020-05-25","0"
"2020-05-25","0"
"2020-05-24","0"
"2020-05-24","0"
"2020-05-24","1"
"2020-05-24","0"
"2020-05-24","0"
"2020-05-22","0"
"2020-05-21","0"
"2020-05-20","0"
"2020-05-20","0"
"2020-05-20","0"
"2020-05-20","0"
"2020-05-20","0"
"2020-05-20","2"
"2020-05-20","0"
"2020-05-19","0"
"2020-05-19","3"
"2020-05-19","0"
"2020-05-19","0"
"2020-05-19","0"
"2020-05-19","0"
"2020-05-19","0"
"2020-05-18","0"
"2020-05-18","0"
"2020-05-18","4"
"2020-05-18","0"
"2020-05-17","0"
"2020-05-17","0"
"2020-05-15","2"
"2020-05-15","0"
"2020-05-15","0"
"2020-05-15","0"
"2020-05-15","0"
"2020-05-15","0"
"2020-05-15","4"
"2020-05-14","1"
"2020-05-14","0"
"2020-05-14","0"
"2020-05-14","0"
"2020-05-14","0"
"2020-05-14","0"
"2020-05-14","1"
"2020-05-14","0"
"2020-05-14","0"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-13","2"
"2020-05-13","0"
"2020-05-13","0"
"2020-05-12","0"
"2020-05-12","1"
"2020-05-12","0"
"2020-05-12","0"
"2020-05-12","1"
"2020-05-12","0"
"2020-05-11","2"
"2020-05-11","0"
"2020-05-11","1"
"2020-05-11","2"
"2020-05-10","0"
"2020-05-8","0"
"2020-05-8","0"
"2020-05-7","0"
"2020-05-7","1"
"2020-05-7","0"
"2020-05-7","2"
"2020-05-7","0"
"2020-05-6","0"
"2020-05-6","0"
"2020-05-6","0"
"2020-05-6","0"
"2020-05-6","1"
"2020-05-6","0"
"2020-05-5","0"
"2020-05-5","5"
"2020-05-5","0"
"2020-05-5","0"
"2020-05-4","0"
"2020-05-4","1"
"2020-05-4","0"
"2020-05-4","0"
"2020-05-4","0"
"2020-05-4","0"
"2020-05-4","0"
"2020-05-3","0"
"2020-05-3","0"
"2020-05-3","0"
"2020-05-1","0"
"2020-04-30","0"
"2020-04-30","0"
"2020-04-30","0"
"2020-04-30","0"
"2020-04-30","1"
"2020-04-30","0"
"2020-04-30","0"
"2020-04-29","0"
"2020-04-29","0"
"2020-04-29","0"
"2020-04-29","1"
"2020-04-29","0"
"2020-04-29","0"
"2020-04-28","0"
"2020-04-28","0"
"2020-04-28","0"
"2020-04-28","0"
"2020-04-28","1"
"2020-04-28","4"
"2020-04-28","0"
"2020-04-28","0"
"2020-04-28","1"
"2020-04-28","0"
"2020-04-27","0"
"2020-04-27","0"
"2020-04-27","0"
"2020-04-27","0"
"2020-04-27","0"
"2020-04-27","0"
"2020-04-26","0"
"2020-04-26","0"
"2020-04-24","0"
"2020-04-23","1"
"2020-04-23","0"
"2020-04-23","0"
"2020-04-23","0"
"2020-04-23","0"
"2020-04-23","3"
"2020-04-23","0"
"2020-04-22","2"
"2020-04-22","0"
"2020-04-22","0"
"2020-04-22","0"
